Product,Rating,Review,Sentiment
realme 12 Pro+ 5G,5,Very good,Positive
realme 12 Pro+ 5G,4,Battery backup is not up to the mark but looks is outstanding and almost evrything is fine as expected.,Positive
realme 12 Pro+ 5G,5,Good,Positive
realme 12 Pro+ 5G,5,Nice pic performance,Positive
realme 12 Pro+ 5G,5,Nic phot,Neutral
realme 12 Pro+ 5G,5,Nice 👍👍👍,Positive
realme 12 Pro+ 5G,5,It a product in very awesome it performance is super display and design is bueti this mobile is very fantastic but amount in this product very worth,Positive
realme 12 Pro+ 5G,4,Realme 12 pro + phone is good but cemra not quality this phone back cemra pic black,Positive
realme 12 Pro+ 5G,5,"Don't buy it.

Within half an hour device shutdown automatically.it take more than 3 hours to restart.",Neutral
realme 12 Pro+ 5G,4,Good,Positive
realme 12 Pro+ 5G,5,Loved it,Positive
realme 12 Pro+ 5G,5,Best !,Positive
realme 12 Pro+ 5G,4,Supperbbb 👍 camera 📸📸🤳 nice looking and best design phone,Positive
realme 12 Pro+ 5G,4,Very good phone.,Positive
realme 12 Pro+ 5G,5,Camera quality very good 😘😘,Positive
realme 12 Pro+ 5G,5,Nice cemara,Positive
realme 12 Pro+ 5G,5,Good,Positive
realme 12 Pro+ 5G,5,Best phone,Positive
realme 12 Pro+ 5G,5,Good performance and looks great,Positive
realme 12 Pro+ 5G,5,Good,Positive
realme 12 Pro+ 5G,4,Good,Positive
realme 12 Pro+ 5G,5,Nice pic,Positive
realme 12 Pro+ 5G,5,Super camera,Positive
realme 12 Pro+ 5G,5,Good phone according to price,Positive
realme 12 Pro+ 5G,5,Overall amazing,Positive
realme 12 Pro+ 5G,3,Nice 👍,Positive
realme 12 Pro+ 5G,5,"Very good Product Value For money
Camera Performance Top Class but 120X Zooming Picture Are Not Clear But All In One Good 👍😊",Positive
realme 12 Pro+ 5G,5,"Fantastic, specially in camera",Positive
realme 12 Pro+ 5G,4,Everything is good except processor in this price range we deserve better,Positive
realme 12 Pro+ 5G,5,Very good phone,Positive
realme 12 Pro+ 5G,4,Mind blowing Product Specially Camera 9/10,Neutral
realme 12 Pro+ 5G,5,Super super culary me,Positive
realme 12 Pro+ 5G,4,Good,Positive
realme 12 Pro+ 5G,4,Very Very good Product,Positive
realme 12 Pro+ 5G,4,Good 😱,Positive
realme 12 Pro+ 5G,5,Very very happy with this product,Positive
realme 12 Pro+ 5G,4,Nice,Positive
realme 12 Pro+ 5G,5,Superb Experience,Positive
realme 12 Pro+ 5G,5,Superb,Positive
realme 12 Pro+ 5G,5,"Camera,battery is excellent , good performance 👌👌👌",Positive
realme 12 Pro+ 5G,5,Okay,Positive
realme 12 Pro+ 5G,5,Wow super nice phone 📱,Positive
realme 12 Pro+ 5G,4,"This phone in gaming not good performance.after all camera, display is superb.",Positive
realme 12 Pro+ 5G,3,"Pro's
1. Premium Design
2. Good Photography on the main sensor
3. Battery performance is good
4. Quick charge

Con's
1. Display quality is not good
2. Bad wide angle camera
3. Camera quality is not good as they say
4. Processor not suitable for heavy usage
5. Woggle and not handling friendly
6. Back leather quality is getting faint over use",Positive
realme 12 Pro+ 5G,5,Superb mobile,Positive
realme 12 Pro+ 5G,5,"Price is bit high otherwise overall a best gamer changer in the midrange budget..

No 3.5mm jack, IR blaster in device.


Overall good deal....",Positive
realme 12 Pro+ 5G,5,Awesome 👍,Positive
realme 12 Pro+ 5G,5,Good product 💥💥,Positive
realme 12 Pro+ 5G,3,Battery drain,Neutral
realme 12 Pro+ 5G,5,Good work,Positive
realme 12 Pro+ 5G,4,Such a wonderful phone at this price...,Positive
realme 12 Pro+ 5G,5,Very nice product I realy like you,Positive
realme 12 Pro+ 5G,3,There is no clarity in picture,Positive
realme 12 Pro+ 5G,5,Very t,Neutral
realme 12 Pro+ 5G,5,"Khub j saru product chhe... excellent,, fantastic look..",Positive
realme 12 Pro+ 5G,5,This phone is veri smooth 😍,Neutral
realme 12 Pro+ 5G,5,This is a fabulous Phone and the camera is just wow 😍,Positive
realme 12 Pro+ 5G,5,Battery backup good,Positive
realme 12 Pro+ 5G,5,Satisfied...... feeling happy...,Positive
realme 12 Pro+ 5G,5,Every one good,Positive
realme 12 Pro+ 5G,5,"Phone is good for daily usage. Gamers can go for some better processor.
Got a good deal on Flipkart return.",Positive
realme 12 Pro+ 5G,5,All good,Positive
realme 12 Pro+ 5G,5,Very good product,Positive
realme 12 Pro+ 5G,5,Good product ❤️🙏 thanks filpkart o,Positive
realme 12 Pro+ 5G,3,Not bad,Positive
realme 12 Pro+ 5G,5,Portrait shot is very good,Positive
realme 12 Pro+ 5G,5,Bad camera and bad touch experience.,Negative
realme 12 Pro+ 5G,5,Good good good best camera phone realme phone,Positive
realme 12 Pro+ 5G,5,"Beautiful looking, awesome display, great camera I am so happy.",Positive
realme 12 Pro+ 5G,5,Excellent customer satisfaction,Positive
realme 12 Pro+ 5G,5,Nice mobile,Positive
realme 12 Pro+ 5G,5,Very nice,Positive
realme 12 Pro+ 5G,4,Ok,Positive
realme 12 Pro+ 5G,4,Good,Positive
realme 12 Pro+ 5G,5,Best phone in this price range,Positive
realme 12 Pro+ 5G,5,Camera is just awesome 👍,Positive
realme 12 Pro+ 5G,5,"Very nice phone, awesome battery backup and camera ........",Positive
realme 12 Pro+ 5G,5,Very good,Positive
realme 12 Pro+ 5G,5,"Purchased the mobile for its terrific camera and it terrible camera.
Picture quality if terrible and it's get horrible after clicking. It's camera quality is not worth 10000 camera phone",Negative
realme 12 Pro+ 5G,4,Great product must recommend,Positive
realme 12 Pro+ 5G,5,I like this product but audio jack must needed in phone ....... It will be better .......,Positive
realme 12 Pro+ 5G,5,I loved the night result one of the best phone and camera,Positive
realme 12 Pro+ 5G,5,I actually brought this mobile for its camera and i found it very good in this budget .. and about the performance its seems a pretty slow from snapdragon 888 its performance is like snapdragon 778..,Positive
realme 12 Pro+ 5G,4,Good Product,Positive
realme 12 Pro+ 5G,5,Excellent product,Positive
realme 12 Pro+ 5G,4,"Good quality phone, 🤳",Positive
realme 12 Pro+ 5G,5,Battery backup low,Negative
realme 12 Pro+ 5G,5,"Very good , go for it",Positive
realme 12 Pro+ 5G,5,Excellent camera performance,Positive
realme 12 Pro+ 5G,5,Awesome phone 🔥,Positive
realme 12 Pro+ 5G,5,Nice mobile heavy boltware,Positive
realme 12 Pro+ 5G,5,Nice phone excellent in camera quality in this price,Positive
realme 12 Pro+ 5G,5,Amazing phone,Positive
realme 12 Pro+ 5G,3,Amazing zooming,Positive
realme 12 Pro+ 5G,5,Camera is not good as I expected,Negative
realme 12 Pro+ 5G,5,Overall average,Neutral
realme 12 Pro+ 5G,5,Good,Positive
realme 12 Pro+ 5G,4,Good product,Positive
realme 12 Pro+ 5G,4,Very good smart phone,Positive
realme 12 Pro+ 5G,5,Nice camera 📸,Positive
realme 12 Pro+ 5G,5,Best Mobile,Positive
realme 12 Pro+ 5G,5,Awesome mobile great picture quality .,Positive
realme 12 Pro+ 5G,5,I took some images of moon super zoom and unbelievable camera,Positive
realme 12 Pro+ 5G,5,Best phone,Positive
realme 12 Pro+ 5G,5,Not good,Negative
realme 12 Pro+ 5G,5,Everything Is too good except Battery Backup. Camera is really awesome.,Positive
realme 12 Pro+ 5G,5,Nice 👍👍👍,Positive
realme 12 Pro+ 5G,5,Nice phone 📱,Positive
realme 12 Pro+ 5G,4,The photo is good and the battery is also good.,Positive
realme 12 Pro+ 5G,5,One of the best products from Realme. There is nothing to say abt the camera Just wow. Excellent.,Positive
realme 12 Pro+ 5G,5,camera excellent gud design and performance,Positive
realme 12 Pro+ 5G,5,The camera quality is awesome. Just loved it...,Positive
realme 12 Pro+ 5G,5,Overall mobile is good.. if you are not comparing camera with Samsung or pixel.. so it's awesome..,Neutral
realme 12 Pro+ 5G,3,Camera quality is not upto mark as marketed,Neutral
realme 12 Pro+ 5G,5,Great product.... Total value for money...Go for it,Positive
SAMSUNG Galaxy S22 5G,4,"Camera and a performance Beast!
Been using it for 10 days now and here's the summary:-

PROS:
-Camera__Nightography is insanely good. Beats iPhone14 and other top flagship phones by far. Portraits are a bliss for the eyes, feels like shot from DSLR.
-Performance__Super smooth performance with 8 gen 1. Can handle any mobile games flawlessly. Played BGMI and Asphalt 9 and there are hardly any frame drops even after an hour.
-Display__Display is too good. Peak brightness is enough and works brilliantly even during noon. Bezels are so slim it feels like holding just the screen.
-Design__In hand feel is Premium. Thought the s22 would be smaller but it actually fits perfectly and probably better than the s22+. Back glass looks super Premium.

CONS
-Battey__It's a big setback for this flagship Beast. Lasts 24hrs only in standby or if you pass half the time not using the phone. Barely lasts 12 hrs with a little bit of camera and ~1hr of gaming. Reason for a less star
-Heating__Heats a lot while playing games or recording videos. Would suggest doing these without a back cover for better performance.

OVERALL it's a steal @39999 just for the camera and performance. I genuinely prefer only these 2 and it doesn't bother me to charge the phone a couple of times or carry a powerbank so the cons are fine by me. But if you want your phone to last for a day or prefer bigger screen/storage there are better options in this price range.

Hope this helps 😃",Positive
SAMSUNG Galaxy S22 5G,4,"Writing this review after a month usage. Bought it in BBD for 38k.
1) Display : top notch, touch is like butter smooth
2) Camera : In better lightimg conditions photos are exceptional while in low light it struggles a bit. Portrait mode is awesome.
3) Battery : i use to charge for 85% and it lasts for a day. Fast charge is superb. Frm 10 - 85% charge, it takes around 50mins. I DON'T FIND NY HEATING ISSUE.",Positive
SAMSUNG Galaxy S22 5G,5,best in class,Positive
SAMSUNG Galaxy S22 5G,5,Camera is too cool,Positive
SAMSUNG Galaxy S22 5G,4,"Everything is great except the battery , doesn't even last 12 hrs or even 8 hrs if used properly, have to charge multiple times 🥲",Positive
SAMSUNG Galaxy S22 5G,5,"Pros:-
1)Size n Design
2)Camera Quality
3)Display
4)Processor
Cons:-
1) Battery life 😑

Day 1 to 3 Battery hardly lasts for 2hr Screen time. I was so afraid and also planned to return the product. But resolved in few steps.

STEP 1:- Use Wifi insted of mobile data.
STEP 2:- Use in Power Saving mode
STEP 3:- Dont use Super Fast charging, Use Fast Charging insted. (CAN change in settings)
Only for a week, then you can change the setting once the battery is set.
STEP 4:- USE only one physical sim(Can use e-sim secondary).....",Negative
SAMSUNG Galaxy S22 5G,4,Camera is super good.... decent performance.... battery drains really fast and heating issue is still there but it has been resolved to some extent,Positive
SAMSUNG Galaxy S22 5G,5,"Amazing product under 40k , i like it , FANTASTIC performance, decent phone with great performance, looks,cameras etc.",Positive
SAMSUNG Galaxy S22 5G,5,Phone is very Handy and camera Quality is awesome and 16bit Raw click is make this phone killer in this price segment. Due havy processor some time it get heating Issue but it manageable. Over-all Phone performance of this phone is Excellent.,Positive
SAMSUNG Galaxy S22 5G,4,Product is good very handy good display but need to improve on battery as it does not last whole day,Positive
SAMSUNG Galaxy S22 5G,5,The only drawback is HEATING which causes rapid decrease in battery percentage and ANDROID 13 adds more jolt to it. Hope that company optimises this through a stable update. And for rest this the only thing i need to say (BEAST COMPACT FLAGSHIP),Positive
SAMSUNG Galaxy S22 5G,5,Incredible,Neutral
SAMSUNG Galaxy S22 5G,4,"Camera 4/5
Display 5/5
Design 4/5
Battery 3/5 You've to charge ur phn 3 times in a day Poor Battery backup.
Performance 4/5 Overall Good 👍",Negative
SAMSUNG Galaxy S22 5G,5,No heating issues after one ui 5.1 update...Beast in all department except battery,Negative
SAMSUNG Galaxy S22 5G,5,Good phone.....,Positive
SAMSUNG Galaxy S22 5G,5,best camera phone under 40k ..battry issue other wise phone is topnotch,Positive
SAMSUNG Galaxy S22 5G,5,"THIS PHONE IS UNBEATABLE IN THIS PRICE RANGE WHETER IT IS IN DESIGN,PERFOMANCE,PROCESSOR AND FEATURES YOU CAN BUY THIS PRODUCT WITHOUT EVEN THINKING !BEST SMARTPHONE🤟👍👌💯💯",Negative
SAMSUNG Galaxy S22 5G,5,Premium one!,Neutral
SAMSUNG Galaxy S22 5G,5,"I'm a hard-core Android user.. and this phone proves to be excellent in performance. Feels very classy in hand and the size is just perfect for people like me looking for a pocket able phone.. feels just amazing in hand. But.. con: big weakness is the battery.. which lasts 'just about a day'.. at times makes you feel uncomfortable when by evening it drops to 25 odd percent 🤔
But overall.. an excellent phone",Positive
SAMSUNG Galaxy S22 5G,5,This is a great phone...,Positive
SAMSUNG Galaxy S22 5G,4,"Phone is brilliant, I like its camera very much, performance is great but sometimes heat very much, battery performance is very bad you'll only get 4.5 hours screen on time.",Negative
SAMSUNG Galaxy S22 5G,5,Awesome,Positive
SAMSUNG Galaxy S22 5G,5,All Good Good,Positive
SAMSUNG Galaxy S22 5G,5,"Camera - photos are excellent. videos are also good but not the best.

display - highest grade.

performace - top notch. No lag whatsoever.

battery - Oh well. Not good. But works for me as i am not a heavy user. 100 to 20% in 20hours of easy to medium usage of phone which includes some video calls, lots of calls, lots of messaging. some photography.

overall - A good phone for a person who just takes calls, reply to messages some social media and doesnt game that much.",Positive
SAMSUNG Galaxy S22 5G,4,"Overall a great deal for moderate users!
Display and camera quality is just amazing.
Phone is small and handy and feels premium.
Only problem is battery as standby time can be less if heavy user.",Positive
SAMSUNG Galaxy S22 5G,4,Picture quality is good. But what disappointed me is the battery health of the phone which drains fast.,Negative
SAMSUNG Galaxy S22 5G,5,It's truly a tiny beast. Awesome camera and display,Positive
SAMSUNG Galaxy S22 5G,4,"Best camera for photography , prosessing was awsome, slightly heat issue when using camera , hope it will fix soon",Positive
SAMSUNG Galaxy S22 5G,5,Overall the performance of the mobile is excellent. Samsung Galaxy S22 is a compact high end device with every feature integrated inside it. I fell the draw back of the mobile is the battery. You have to charge your mobile two time in a day if you are using it excessively.,Positive
SAMSUNG Galaxy S22 5G,4,I got the best phone in BBD sales and also I like him most because it has an awesome camera and performance is also superb. One disappointing thing is the battery if you use your phone continuously it takes two times a charge in a day. But overall the best phone I got,Positive
SAMSUNG Galaxy S22 5G,5,"The Samsung S22 is a phone that has some great features, but also some significant drawbacks. One of the biggest issues with this phone is its battery life. The battery drains quickly, even with normal use, and it can be frustrating to constantly have to charge the phone throughout the day. This is definitely a disadvantage for users who are always on-the-go and need a phone that can keep up with their busy lifestyle.

However, the Samsung S22 also has some standout features that make it a worthwhile purchase for some users. The display on this phone is fantastic, with crisp and vibrant colors that really pop. Whether you're watching videos, browsing the internet, or playing games, the display is sure to impress.

Another area where the Samsung S22 excels is in its performance. The phone is equipped with a powerful Snapdragon processor that delivers fast and smooth performance for all your daily tasks. Whether you're multitasking between apps or running demanding games, the Samsung S22 can handle it all with ease.

Overall, the Samsung S22 is a phone that has its ups and downs. While the battery life can be frustrating, the display and performance are both excellent. If you prioritize a great display and fast performance over battery life, then the Samsung S22 may be the perfect phone for you.",Positive
SAMSUNG Galaxy S22 5G,5,"Best camera phone in this price range,performance is also great but battery is very bad,display is very good,it's a great deal if you love photography.",Positive
SAMSUNG Galaxy S22 5G,4,Camera performance super videography super but battery life low over heating,Positive
SAMSUNG Galaxy S22 5G,5,Ghaint Phone,Neutral
SAMSUNG Galaxy S22 5G,5,"Before buying this product I have heard many times that this battery doesn't lasts long even a day but wanted to buy this phone at any cost because this one problem was not a deal breaker and I love Samsung phones especially their display design and camera. But believe me after buying this phone even though I got less screen time but after using 2 to 3 weeks the phone gets adapt to the usage and gets optimized and I have easily got about 4.5 to 5 hours easily and I am a moderate user casual games, video streaming, social media and lot of phone calls.
Don't revert your decision hearing from people about it's battery believe me it's worth it.",Positive
SAMSUNG Galaxy S22 5G,4,"This Phone is GEM but except battery. Battery is very very poor like 3-4 Hours screen time with medium heavy usage,
If samsung control the processor clock speed in low freq then phone is beast",Negative
SAMSUNG Galaxy S22 5G,5,Delight to use. Feels premium I hand. Only negative side is battery back-up. Need to charge every day at 3pm if I start the day with 100% charge.,Positive
SAMSUNG Galaxy S22 5G,3,"The design and look are awesome,
Day mode camera 📸 Good, but the the night mode camera 📸 not Good. Performance Super, no lag, Battery 🔋 so poor, heating issue, when you are the 120hz refresh rate used, but you change refresh rate 60 hz then not any heating issue.",Negative
SAMSUNG Galaxy S22 5G,4,"Writing this device review after 15 days of using,
I got this phone at 34k. This is a fully packed mobile with lots of good features and specs. Battery easily lasts for more than 5.5hrs (100% to 25-20%) in simple + moderate use (on 60hz) and also 25watt charging is superfast according to 3700 mah battery capacity. It tooks 50-60 minutes to get fully charged and in 20 minutes, it charges the device to 50% with original Samsung Charger. This phone targets simple user who are not always active on their mobile screen. Camera, Performance, Display, In-Hand feeling all are really premium. Please do update to the latest Android version for smooth experience and good battery life. During first 3-4 days, the UI will learn your usage pattern and then it will optimise the phone's battery according to your usage and i also don't feel any kind of over heating while testing it with heavy games and application, it only gets warm which is very common in every phone. If you're a heavy user or looking for good battery phone which can last upto or more than 6hrs, then go with OnePlus and IQOO. I was also looking for Nothing phone 2 but it is still a new brand so trust issues are obvious. I was looking for a handy and flat display phone with Clean UI and good features, This device really matched my requirements.",Positive
SAMSUNG Galaxy S22 5G,4,Good,Positive
SAMSUNG Galaxy S22 5G,5,Faadu camera quality 👌👌👌👌👌💯,Neutral
SAMSUNG Galaxy S22 5G,5,"Awesome pic 📸, outstanding performance, fabulous premium design, small device 👌. Extraordinarily UI 6.",Positive
SAMSUNG Galaxy S22 5G,5,I saw many comments regarding the battery performance but I don't feel much issues regarding the battery performance . This phone is not for the addicts it is one of the best daily use phone if u don't play much games. (I can say this suits for one who isn't always on their screen ),Positive
SAMSUNG Galaxy S22 5G,5,"Best camera phone in this range around 40k
battery is disappointing when u are a gamer or hard core user
Otherwise it can survive whole day in normal uses
Best phone in 40k
Camera, build quality, degien,display, sound are awesome",Positive
SAMSUNG Galaxy S22 5G,4,A premium flagship phone. Everything is top notch. But the battery is not good and has heating issue if heavy gaming,Negative
SAMSUNG Galaxy S22 5G,3,"Mobile is good in all aspects except battery.
Battery backup is very very very very poor.",Negative
SAMSUNG Galaxy S22 5G,5,Samsung s22 very good mobile,Positive
SAMSUNG Galaxy S22 5G,5,Good,Positive
SAMSUNG Galaxy S22 5G,4,I found the camera is very good...phone is handy and offers good performance.Battery backup is average...you have to charge twice a day which is the only drawback I found,Positive
SAMSUNG Galaxy S22 5G,4,Good expect battery and heating issue,Positive
SAMSUNG Galaxy S22 5G,4,"The battery drains quick can use it no more than 12 hours with battery saver on but it gives top notch performance in whatever u wanna do, photos are amazinggg even videos are awesome with this device",Positive
SAMSUNG Galaxy S22 5G,4,Good inhand feel and outstanding performance and camera is better than 13 . must compromise a bit about battery and heating issues bt charging is quick. iam satisfied,Positive
SAMSUNG Galaxy S22 5G,4,"Excellent Smartphone, Except Battery life",Positive
SAMSUNG Galaxy S22 5G,4,Nice product,Positive
SAMSUNG Galaxy S22 5G,5,"Truly impressed with it's performance,build quality and camera but this phone have issue of heating",Positive
SAMSUNG Galaxy S22 5G,3,"Battery dains like water, heats like an induction stove you can make omelette.",Positive
SAMSUNG Galaxy S22 5G,4,i have great experience with this phone,Positive
SAMSUNG Galaxy S22 5G,5,"Very good performance 👌
And camera quality is very nice 👌",Positive
SAMSUNG Galaxy S22 5G,5,Nice phone and the camera is very good 👍,Positive
SAMSUNG Galaxy S22 5G,5,"Its amazing except Battery performance..
Love its camera and performance.",Positive
SAMSUNG Galaxy S22 5G,3,Fantastic mobile but. Battery week,Positive
SAMSUNG Galaxy S22 5G,4,This was such a great buy and a great value for money phone currently.. If u can adjust with battery and little bit heating issues u can go for it.. I choose this phone becuase of its compact looks beezellees display and premium design.. But currently i recommend u must extend a little budget and go with s23.. there us not much difference in both this phone but s23 will provide a more years of updates and it doesn't have heating issue..,Positive
SAMSUNG Galaxy S22 5G,4,"been using this phone for 7 days now, got this beauty for only 31k so will be keeping that in mind
if you are heavy user and use your phone for gaming and only like to charge your phone once a day, dont buy this.
if you can ignore that and and want to have a pho ne for content consumption. go for it
everything is top notch, the build quality, the camera, the UI, the processor, the size like everything is perfect
and for the price of 31k i can ignore the battery thing. i use this phone for music, videos and work and get around 6 hours for backup.
and the phone dont heat, it has not happened, i did play some heavy games just to check, no heating as of now.",Positive
SAMSUNG Galaxy S22 5G,4,"This is a amazing camera and performance,, and this design is so awesome but battery backup is weak but it's amazing 👍",Positive
SAMSUNG Galaxy S22 5G,4,"The Samsung Galaxy S22 is a compact flagship phone with a beautiful design, great cameras, and fast software updates. However, its battery life is underwhelming, and it has high idle battery drain.

Pros:

Beautiful design
Great camera
Fast software updates
Compact size

Cons:

Bad battery life
High idle battery drain

Overall, the Samsung Galaxy S22 is a great phone, but its battery life is a major drawback. If you're looking for a compact flagship phone with a great camera and fast software updates, the S22 is a good option, but be prepared to carry a charger with you.

Here are some additional thoughts on the S22's battery life:

The S22 has a relatively small battery, at 3,700mAh. This is less than the batteries in many other flagship phones.

The S22's battery life can be especially poor if you use it for demanding tasks, such as gaming or video streaming.

S22 has high idle battery drain, meaning that it loses battery even when you're not using it actively.

If you're considering buying an S22, it's important to be aware of its battery life limitations. If you're a heavy user, or if you need your phone to last all day on a single charge, you may want to consider a different phone.

As battery backup isn't an issue for me hence giving 4 stars.",Positive
SAMSUNG Galaxy S22 5G,4,"Overall the phone is fabulous except for the battery.
Display is awesome as always stunning OLED display.
Camera is also great up to the mark
But when comes to battery device goes down ..
Observed heating issue while using camera.
Over all iam satisfied with the device .

And I was planning to give 5 star rating but due to 2 factors I I have rated the device 4 only
1. As already mentioned battery is too low compared with other phones in market .
2. In case of this full credit goes to Flipkart ...they are charging. 40 rupees for secure packing .but till now I couldn't find out what safety was there ... same old package of Flipkart with out any changes no any airbubles protection nothing just the paper box ..and we are paying extra rupees for this same packing.
@flipkart requesting your team to add any special secure package for fragile things and charge the money. Just for the old package please don't charge any extras.
If the secure package was ok then also I would have rated as 5.",Positive
SAMSUNG Galaxy S22 5G,5,"So anyone having second thoughts for this phone, trust me just buy this beautiful piece of art. The battery is good if you are a normal user, it charges fast so no issues but apart from battery bro everything is beautiful, its camera, its display, its sleek design every thing. Must buy",Positive
SAMSUNG Galaxy S22 5G,5,Awesome mobile. Even in 2024. Camera is super awesome. It's so handy. Best Android phone.,Positive
SAMSUNG Galaxy S22 5G,5,"Umm.. best phone but battry is backup is low.. but phone is premium and looking wise very good and handy feel. This phone camera is very best and 3x tele photo mode is DSLR level photo graphy..
Thank you...",Positive
SAMSUNG Galaxy S22 5G,5,Nice phone u can buy it.,Positive
SAMSUNG Galaxy S22 5G,5,Very nice phone but battery and charging is very 😞 😥,Positive
SAMSUNG Galaxy S22 5G,5,"Heating on aluminum frame and battery is draining fast but other than that everything is top noch , camera ,display,gaming performance, inhand feel every thing top class in 35k",Positive
SAMSUNG Galaxy S22 5G,5,Loved it,Positive
SAMSUNG Galaxy S22 5G,5,"Great Camera with telephoto lens..
I Love you Samsung ❤️",Positive
SAMSUNG Galaxy S22 5G,5,"Over all this is an amazing phone and 4.8 of 5 , dont compare the battery backup coz this is a handy one",Positive
SAMSUNG Galaxy S22 5G,5,Camera performance is good,Positive
SAMSUNG Galaxy S22 5G,5,"This phone is soo compact which is liked by mostly everyone. It's performance is very good ( having sanpdrogen 8 gen1). but it heat up a little bit which is not a major problem. Is is waterproof. It's camera is better then iphone 12, as I tested it or 13 as well. And it feels slightly smaller then iphone 12. It's display is just insane. BGMI runs in full setting no lagg even in rush . But you have to charge it frequently for heavy gaming . I would recommend it .........😌😌",Positive
SAMSUNG Galaxy S22 5G,5,It's awesome product justin case if you ignore battery uses it will be a good product for office purpose and professional uses,Positive
SAMSUNG Galaxy S22 5G,5,"Camara is osm but heating issue and battery's life is very low
My feedback phone is very osm and heandy phone",Negative
SAMSUNG Galaxy S22 5G,5,"A tough competitor for iPhone 13
Awesome zoom 30x
Great portrait pics
Handy device
Good battery life
Fast processor
Worthy S series device",Positive
SAMSUNG Galaxy S22 5G,3,"Very good Camera.
Battery life is poor, by end of day with normal usage it is almost dead. With battery less than 10% don't depend on phone for next day's morning alarm. Even with Wifi, Mobile network being off it dies down
Major issue that I have is poor face and fingerprint detection. Even with same facial exposure sometimes it gives error as Face not detected. Same with fingerprint too. Sometimes you need to press so hard multiple times. Real real issue at times of emergency. I love my iPhone 14 for the facial Recognition feature.
Performance otherwise is excellent, smooth typing, good display and overall with heavy duty Apps.",Negative
SAMSUNG Galaxy S22 5G,5,Excellent..best performance..best buy,Neutral
SAMSUNG Galaxy S22 5G,3,"Only Camera phone.

Performance not upto the mark, Ram management is not good. Battery life is bad. Hardly I get 4hrs of SOT from 85% to 5%.

If you just want a compact phone with good cameras then only I will suggest you to buy this otherwise skip",Negative
SAMSUNG Galaxy S22 5G,3,"Battery is bad, except battery phone is overall good, but if you are a heavy user you need to charge your phone thrice a day...except battery photos are awesome, display quality is at his best, inland feel is fantastic..",Positive
SAMSUNG Galaxy S22 5G,5,What a beautiful phone....performed like a beast...camera quality awsome...just go for it without hesitation....,Positive
SAMSUNG Galaxy S22 5G,5,"Battery is fine, last upto 24-28 hrs with normal usage. 4/5
Dolby atmos sound quality is superb.5/5 Fingerprint sensor is not good -3/5
Camera and features 5/5",Negative
SAMSUNG Galaxy S22 5G,4,"The good:
- SPOT ON size, weight and in hand feel (actually feels like a phone in hand, rather than a big brick)
- Outstanding build quality
- Aesthetic design that is just beautiful to look at, especially if you go for the matte black color
(Better than the latest S series and iPhones in my opinion)
- Impressive Camera quality (both for pictures and videos)
- Clean, smooth, vivid and high quality display as expected from Samsung
- Good call and speaker quality
- Received Android 14 updated with One UI 6.0 (6.1 expected soon)

The not so good:
- Upon heavy usage, heats up like a pan
- Battery life is a HUGE limitation, must carry a power bank or charger around when travelling

I'm able to live with the limitations as I like to keep my phone usage quite low, and I have access to charging sockets throughout the day.",Positive
SAMSUNG Galaxy S22 5G,4,Best mobile For camera But hit problem 😕 and battery backup 😒,Negative
SAMSUNG Galaxy S22 5G,4,"Nice one
But battery back up is decent",Positive
SAMSUNG Galaxy S22 5G,3,"How can you make a product soo good yet soo bad.
I am stunned at the level of incompetence that Samsung has done with the battery here.
I mean you would love the phone everything that it is capable of, the speed, the camera, the display (phenomenal) and then you see your battery dying 1% every 3 minutes in even in battery saver mode.",Positive
SAMSUNG Galaxy S22 5G,5,Awesome Camera,Positive
SAMSUNG Galaxy S22 5G,5,Samsung s22 is the champ and maybe also called as android of iPhone. It literally seems to be powerhouse while during multitasking and also while gaming. It will only throttle when it gets hot. Camera is also good and gives good quality images and also night mode is good 👍. If you want a one hand compact phone and also want beast performance while doing gaming. Then you can go for this phone. Only con in this phone is the battery. It's 3700 and I need to charge twice a day as my usage. So buy before you do your research on this phone.,Positive
SAMSUNG Galaxy S22 5G,5,Terrific camera...,Positive
SAMSUNG Galaxy S22 5G,5,"Amazing product,value for money, Camera is awesome and delivered same day😍😍😍",Positive
SAMSUNG Galaxy S22 5G,4,The photographic performance decreased after updating,Neutral
SAMSUNG Galaxy S22 5G,4,"I bought this phone on BBD sale. It's working fine till now.
Pros:
1. Phone size is perfect.
2. Smooth performance .
3. Camera is good.

Cons:
1. Battery performance is not good for heavy users.
2. Heating issue is there.
3. Fingerprint sensor is a bit slow.",Positive
SAMSUNG Galaxy S22 5G,4,"Looks, camera design very nice
Overall loves this phone",Positive
SAMSUNG Galaxy S22 5G,4,Over all it is a amazing flagship phone but with little heat issue.,Positive
SAMSUNG Galaxy S22 5G,4,Im using this for past 4 months from oct 2023. Phone is smooth and nice..Everything is good but.. Im facing heat issue while taking photos and videos I don't know is this normal. Battery is draining fast as per the usage..Max 8hr screen time is for 100%...,Positive
SAMSUNG Galaxy S22 5G,4,"Everything in this mobile is as per flagship standard except battery, this phone has very poor battery life, one should carry a PowerBank if going out for a longer period of time. Display is just 1080p. Performance is good.",Neutral
SAMSUNG Galaxy S22 5G,4,"Best phone in the price , fast delivery by Flipkart.. Battery would have been better.",Positive
